name,rstb,path
Actor/Recipe/Obj_FireArrow_A_03.brecipe,0,content/Actor/Pack/Obj_FireArrow_A_03.sbactorpack//Actor/Recipe/Obj_FireArrow_A_03.brecipe
Actor/Recipe/Obj_IceArrow_A_01.brecipe,0,content/Actor/Pack/Obj_IceArrow_A_01.sbactorpack//Actor/Recipe/Obj_IceArrow_A_01.brecipe
Actor/Recipe/Obj_IceArrow_A_02.brecipe,0,content/Actor/Pack/Obj_IceArrow_A_02.sbactorpack//Actor/Recipe/Obj_IceArrow_A_02.brecipe
Actor/Recipe/Obj_IceArrow_A_03.brecipe,0,content/Actor/Pack/Obj_IceArrow_A_03.sbactorpack//Actor/Recipe/Obj_IceArrow_A_03.brecipe
Actor/DropTable/Mineral_Iron.bdrop,0,content/Actor/Pack/Obj_Mineral_A_01.sbactorpack//Actor/DropTable/Mineral_Iron.bdrop
Actor/ActorLink/Obj_Mineral_A_01_DeathMountain.bxml,0,content/Actor/Pack/Obj_Mineral_A_01_DeathMountain.sbactorpack//Actor/ActorLink/Obj_Mineral_A_01_DeathMountain.bxml
Actor/DropTable/Mineral_DeathMountain.bdrop,0,content/Actor/Pack/Obj_Mineral_A_01_DeathMountain.sbactorpack//Actor/DropTable/Mineral_DeathMountain.bdrop
Actor/GeneralParamList/Obj_Mineral_A_DeathMountain.bgparamlist,0,content/Actor/Pack/Obj_Mineral_A_01_DeathMountain.sbactorpack//Actor/GeneralParamList/Obj_Mineral_A_DeathMountain.bgparamlist
Actor/DropTable/Mineral_Jewel2.bdrop,0,content/Actor/Pack/Obj_Mineral_B_01.sbactorpack//Actor/DropTable/Mineral_Jewel2.bdrop
Actor/ActorLink/Obj_Mineral_B_01_DeathMountain.bxml,0,content/Actor/Pack/Obj_Mineral_B_01_DeathMountain.sbactorpack//Actor/ActorLink/Obj_Mineral_B_01_DeathMountain.bxml
Actor/DropTable/Mineral_RareDeathMountain.bdrop,0,content/Actor/Pack/Obj_Mineral_B_01_DeathMountain.sbactorpack//Actor/DropTable/Mineral_RareDeathMountain.bdrop
Actor/GeneralParamList/Obj_Mineral_B_DeathMountain.bgparamlist,0,content/Actor/Pack/Obj_Mineral_B_01_DeathMountain.sbactorpack//Actor/GeneralParamList/Obj_Mineral_B_DeathMountain.bgparamlist
Actor/ActorLink/TwnObj_AncientOven_A_02.bxml,0,content/Actor/Pack/TwnObj_AncientOven_A_02.sbactorpack//Actor/ActorLink/TwnObj_AncientOven_A_02.bxml
Actor/ShopData/Crafting_Misc.bshop,0,content/Actor/Pack/TwnObj_AncientOven_A_02.sbactorpack//Actor/ShopData/Crafting_Misc.bshop
Actor/AISchedule/TwnObj_AncientOven_A_02.baischedule,2536,content/Actor/Pack/TwnObj_AncientOven_A_02.sbactorpack//Actor/AISchedule/TwnObj_AncientOven_A_02.baischedule
Actor/AISchedule/TwnObj_AncientOven_A_02.baischedule,2536,content/Actor/Pack/TwnObj_AncientOven_A_02_Bow.sbactorpack//Actor/AISchedule/TwnObj_AncientOven_A_02.baischedule
Actor/ShopData/Crafting_Bow.bshop,0,content/Actor/Pack/TwnObj_AncientOven_A_02_Bow.sbactorpack//Actor/ShopData/Crafting_Bow.bshop
Actor/ActorLink/TwnObj_AncientOven_A_02_Bow.bxml,0,content/Actor/Pack/TwnObj_AncientOven_A_02_Bow.sbactorpack//Actor/ActorLink/TwnObj_AncientOven_A_02_Bow.bxml
Actor/AISchedule/TwnObj_AncientOven_A_02.baischedule,2536,content/Actor/Pack/TwnObj_AncientOven_A_02_Lsword.sbactorpack//Actor/AISchedule/TwnObj_AncientOven_A_02.baischedule
Actor/ShopData/Crafting_Lsword.bshop,0,content/Actor/Pack/TwnObj_AncientOven_A_02_Lsword.sbactorpack//Actor/ShopData/Crafting_Lsword.bshop
Actor/ActorLink/TwnObj_AncientOven_A_02_Lsword.bxml,0,content/Actor/Pack/TwnObj_AncientOven_A_02_Lsword.sbactorpack//Actor/ActorLink/TwnObj_AncientOven_A_02_Lsword.bxml
Actor/AISchedule/TwnObj_AncientOven_A_02.baischedule,2536,content/Actor/Pack/TwnObj_AncientOven_A_02_Shield.sbactorpack//Actor/AISchedule/TwnObj_AncientOven_A_02.baischedule
Actor/ActorLink/TwnObj_AncientOven_A_02_Shield.bxml,0,content/Actor/Pack/TwnObj_AncientOven_A_02_Shield.sbactorpack//Actor/ActorLink/TwnObj_AncientOven_A_02_Shield.bxml
Actor/ShopData/Crafting_Shield.bshop,0,content/Actor/Pack/TwnObj_AncientOven_A_02_Shield.sbactorpack//Actor/ShopData/Crafting_Shield.bshop
Actor/ShopData/Crafting_Spear.bshop,0,content/Actor/Pack/TwnObj_AncientOven_A_02_Spear.sbactorpack//Actor/ShopData/Crafting_Spear.bshop
Actor/AISchedule/TwnObj_AncientOven_A_02.baischedule,2536,content/Actor/Pack/TwnObj_AncientOven_A_02_Spear.sbactorpack//Actor/AISchedule/TwnObj_AncientOven_A_02.baischedule
Actor/ActorLink/TwnObj_AncientOven_A_02_Spear.bxml,0,content/Actor/Pack/TwnObj_AncientOven_A_02_Spear.sbactorpack//Actor/ActorLink/TwnObj_AncientOven_A_02_Spear.bxml
Actor/Physics/TwnObj_Anvil.bphysics,0,content/Actor/Pack/TwnObj_Anvil.sbactorpack//Actor/Physics/TwnObj_Anvil.bphysics
Actor/AttClientList/TwnObj_Anvil.batcllist,0,content/Actor/Pack/TwnObj_Anvil.sbactorpack//Actor/AttClientList/TwnObj_Anvil.batcllist
Actor/ActorLink/TwnObj_Anvil.bxml,0,content/Actor/Pack/TwnObj_Anvil.sbactorpack//Actor/ActorLink/TwnObj_Anvil.bxml
Actor/AISchedule/TwnObj_AncientOven_A_02.baischedule,2536,content/Actor/Pack/TwnObj_Anvil.sbactorpack//Actor/AISchedule/TwnObj_AncientOven_A_02.baischedule
Actor/AttClient/Anvil_LockOn.batcl,0,content/Actor/Pack/TwnObj_Anvil.sbactorpack//Actor/AttClient/Anvil_LockOn.batcl
Actor/ShopData/Crafting_Sword.bshop,0,content/Actor/Pack/TwnObj_Anvil.sbactorpack//Actor/ShopData/Crafting_Sword.bshop
Actor/AttClient/Anvil_Talk.batcl,0,content/Actor/Pack/TwnObj_Anvil.sbactorpack//Actor/AttClient/Anvil_Talk.batcl
Actor/Recipe/Weapon_Bow_001.brecipe,0,content/Actor/Pack/Weapon_Bow_001.sbactorpack//Actor/Recipe/Weapon_Bow_001.brecipe
Actor/ActorLink/Weapon_Bow_001.bxml,0,content/Actor/Pack/Weapon_Bow_001.sbactorpack//Actor/ActorLink/Weapon_Bow_001.bxml
Actor/GeneralParamList/Weapon_Bow_001.bgparamlist,0,content/Actor/Pack/Weapon_Bow_001.sbactorpack//Actor/GeneralParamList/Weapon_Bow_001.bgparamlist
Actor/GeneralParamList/Weapon_Bow_002.bgparamlist,0,content/Actor/Pack/Weapon_Bow_002.sbactorpack//Actor/GeneralParamList/Weapon_Bow_002.bgparamlist
Actor/Recipe/Weapon_Bow_002.brecipe,0,content/Actor/Pack/Weapon_Bow_002.sbactorpack//Actor/Recipe/Weapon_Bow_002.brecipe
Actor/ActorLink/Weapon_Bow_002.bxml,0,content/Actor/Pack/Weapon_Bow_002.sbactorpack//Actor/ActorLink/Weapon_Bow_002.bxml
Actor/GeneralParamList/Weapon_Bow_009.bgparamlist,0,content/Actor/Pack/Weapon_Bow_009.sbactorpack//Actor/GeneralParamList/Weapon_Bow_009.bgparamlist
Actor/ActorLink/Weapon_Bow_009.bxml,0,content/Actor/Pack/Weapon_Bow_009.sbactorpack//Actor/ActorLink/Weapon_Bow_009.bxml
Actor/Recipe/Weapon_Bow_009.brecipe,0,content/Actor/Pack/Weapon_Bow_009.sbactorpack//Actor/Recipe/Weapon_Bow_009.brecipe
Actor/GeneralParamList/Weapon_Bow_013.bgparamlist,0,content/Actor/Pack/Weapon_Bow_013.sbactorpack//Actor/GeneralParamList/Weapon_Bow_013.bgparamlist
Actor/Recipe/Weapon_Bow_013.brecipe,0,content/Actor/Pack/Weapon_Bow_013.sbactorpack//Actor/Recipe/Weapon_Bow_013.brecipe
Actor/ActorLink/Weapon_Bow_013.bxml,0,content/Actor/Pack/Weapon_Bow_013.sbactorpack//Actor/ActorLink/Weapon_Bow_013.bxml
Actor/Recipe/Weapon_Bow_014.brecipe,0,content/Actor/Pack/Weapon_Bow_014.sbactorpack//Actor/Recipe/Weapon_Bow_014.brecipe
Actor/GeneralParamList/Weapon_Bow_014.bgparamlist,0,content/Actor/Pack/Weapon_Bow_014.sbactorpack//Actor/GeneralParamList/Weapon_Bow_014.bgparamlist
Actor/ActorLink/Weapon_Bow_014.bxml,0,content/Actor/Pack/Weapon_Bow_014.sbactorpack//Actor/ActorLink/Weapon_Bow_014.bxml
Actor/Recipe/Weapon_Bow_015.brecipe,0,content/Actor/Pack/Weapon_Bow_015.sbactorpack//Actor/Recipe/Weapon_Bow_015.brecipe
Actor/GeneralParamList/Weapon_Bow_015.bgparamlist,0,content/Actor/Pack/Weapon_Bow_015.sbactorpack//Actor/GeneralParamList/Weapon_Bow_015.bgparamlist
Actor/ActorLink/Weapon_Bow_015.bxml,0,content/Actor/Pack/Weapon_Bow_015.sbactorpack//Actor/ActorLink/Weapon_Bow_015.bxml
Actor/Recipe/Weapon_Bow_016.brecipe,0,content/Actor/Pack/Weapon_Bow_016.sbactorpack//Actor/Recipe/Weapon_Bow_016.brecipe
Actor/ActorLink/Weapon_Bow_016.bxml,0,content/Actor/Pack/Weapon_Bow_016.sbactorpack//Actor/ActorLink/Weapon_Bow_016.bxml
Actor/GeneralParamList/Weapon_Bow_016.bgparamlist,0,content/Actor/Pack/Weapon_Bow_016.sbactorpack//Actor/GeneralParamList/Weapon_Bow_016.bgparamlist
Actor/ActorLink/Weapon_Bow_017.bxml,0,content/Actor/Pack/Weapon_Bow_017.sbactorpack//Actor/ActorLink/Weapon_Bow_017.bxml
Actor/GeneralParamList/Weapon_Bow_017.bgparamlist,0,content/Actor/Pack/Weapon_Bow_017.sbactorpack//Actor/GeneralParamList/Weapon_Bow_017.bgparamlist
Actor/Recipe/Weapon_Bow_017.brecipe,0,content/Actor/Pack/Weapon_Bow_017.sbactorpack//Actor/Recipe/Weapon_Bow_017.brecipe
Actor/ActorLink/Weapon_Bow_026.bxml,0,content/Actor/Pack/Weapon_Bow_026.sbactorpack//Actor/ActorLink/Weapon_Bow_026.bxml
Actor/Recipe/Weapon_Bow_026.brecipe,0,content/Actor/Pack/Weapon_Bow_026.sbactorpack//Actor/Recipe/Weapon_Bow_026.brecipe
Actor/GeneralParamList/Weapon_Bow_026.bgparamlist,0,content/Actor/Pack/Weapon_Bow_026.sbactorpack//Actor/GeneralParamList/Weapon_Bow_026.bgparamlist
Actor/DropTable/Weapon_Bow_028.bdrop,0,content/Actor/Pack/Weapon_Bow_028.sbactorpack//Actor/DropTable/Weapon_Bow_028.bdrop
Actor/Recipe/Weapon_Bow_028.brecipe,0,content/Actor/Pack/Weapon_Bow_028.sbactorpack//Actor/Recipe/Weapon_Bow_028.brecipe
Actor/ActorLink/Weapon_Bow_028.bxml,0,content/Actor/Pack/Weapon_Bow_028.sbactorpack//Actor/ActorLink/Weapon_Bow_028.bxml
Actor/GeneralParamList/Weapon_Bow_029.bgparamlist,0,content/Actor/Pack/Weapon_Bow_029.sbactorpack//Actor/GeneralParamList/Weapon_Bow_029.bgparamlist
Actor/ActorLink/Weapon_Bow_029.bxml,0,content/Actor/Pack/Weapon_Bow_029.sbactorpack//Actor/ActorLink/Weapon_Bow_029.bxml
Actor/Recipe/Weapon_Bow_029.brecipe,0,content/Actor/Pack/Weapon_Bow_029.sbactorpack//Actor/Recipe/Weapon_Bow_029.brecipe
Actor/Recipe/Weapon_Bow_032.brecipe,0,content/Actor/Pack/Weapon_Bow_032.sbactorpack//Actor/Recipe/Weapon_Bow_032.brecipe
Actor/ActorLink/Weapon_Bow_032.bxml,0,content/Actor/Pack/Weapon_Bow_032.sbactorpack//Actor/ActorLink/Weapon_Bow_032.bxml
Actor/GeneralParamList/Weapon_Bow_032.bgparamlist,0,content/Actor/Pack/Weapon_Bow_032.sbactorpack//Actor/GeneralParamList/Weapon_Bow_032.bgparamlist
Actor/GeneralParamList/Weapon_Bow_033.bgparamlist,0,content/Actor/Pack/Weapon_Bow_033.sbactorpack//Actor/GeneralParamList/Weapon_Bow_033.bgparamlist
Actor/Recipe/Weapon_Bow_033.brecipe,0,content/Actor/Pack/Weapon_Bow_033.sbactorpack//Actor/Recipe/Weapon_Bow_033.brecipe
Actor/ActorLink/Weapon_Bow_033.bxml,0,content/Actor/Pack/Weapon_Bow_033.sbactorpack//Actor/ActorLink/Weapon_Bow_033.bxml
Actor/GeneralParamList/Weapon_Bow_035.bgparamlist,0,content/Actor/Pack/Weapon_Bow_035.sbactorpack//Actor/GeneralParamList/Weapon_Bow_035.bgparamlist
Actor/ActorLink/Weapon_Bow_035.bxml,0,content/Actor/Pack/Weapon_Bow_035.sbactorpack//Actor/ActorLink/Weapon_Bow_035.bxml
Actor/Recipe/Weapon_Bow_035.brecipe,0,content/Actor/Pack/Weapon_Bow_035.sbactorpack//Actor/Recipe/Weapon_Bow_035.brecipe
Actor/ActorLink/Weapon_Bow_036.bxml,0,content/Actor/Pack/Weapon_Bow_036.sbactorpack//Actor/ActorLink/Weapon_Bow_036.bxml
Actor/Recipe/Weapon_Bow_036.brecipe,0,content/Actor/Pack/Weapon_Bow_036.sbactorpack//Actor/Recipe/Weapon_Bow_036.brecipe
Actor/GeneralParamList/Weapon_Bow_036.bgparamlist,0,content/Actor/Pack/Weapon_Bow_036.sbactorpack//Actor/GeneralParamList/Weapon_Bow_036.bgparamlist
Actor/ActorLink/Weapon_Bow_038.bxml,0,content/Actor/Pack/Weapon_Bow_038.sbactorpack//Actor/ActorLink/Weapon_Bow_038.bxml
Actor/Recipe/Weapon_Bow_038.brecipe,0,content/Actor/Pack/Weapon_Bow_038.sbactorpack//Actor/Recipe/Weapon_Bow_038.brecipe
Actor/GeneralParamList/Weapon_Bow_038.bgparamlist,0,content/Actor/Pack/Weapon_Bow_038.sbactorpack//Actor/GeneralParamList/Weapon_Bow_038.bgparamlist
Actor/GeneralParamList/Weapon_Lsword_001.bgparamlist,0,content/Actor/Pack/Weapon_Lsword_001.sbactorpack//Actor/GeneralParamList/Weapon_Lsword_001.bgparamlist
Actor/ActorLink/Weapon_Lsword_001.bxml,0,content/Actor/Pack/Weapon_Lsword_001.sbactorpack//Actor/ActorLink/Weapon_Lsword_001.bxml
Actor/Recipe/Weapon_Lsword_001.brecipe,0,content/Actor/Pack/Weapon_Lsword_001.sbactorpack//Actor/Recipe/Weapon_Lsword_001.brecipe
Actor/Recipe/Weapon_Lsword_002.brecipe,0,content/Actor/Pack/Weapon_Lsword_002.sbactorpack//Actor/Recipe/Weapon_Lsword_002.brecipe
Actor/GeneralParamList/Weapon_Lsword_002.bgparamlist,0,content/Actor/Pack/Weapon_Lsword_002.sbactorpack//Actor/GeneralParamList/Weapon_Lsword_002.bgparamlist
Actor/ActorLink/Weapon_Lsword_002.bxml,0,content/Actor/Pack/Weapon_Lsword_002.sbactorpack//Actor/ActorLink/Weapon_Lsword_002.bxml
Actor/GeneralParamList/Weapon_Lsword_003.bgparamlist,0,content/Actor/Pack/Weapon_Lsword_003.sbactorpack//Actor/GeneralParamList/Weapon_Lsword_003.bgparamlist
Actor/ActorLink/Weapon_Lsword_003.bxml,0,content/Actor/Pack/Weapon_Lsword_003.sbactorpack//Actor/ActorLink/Weapon_Lsword_003.bxml
Actor/Recipe/Weapon_Lsword_003.brecipe,0,content/Actor/Pack/Weapon_Lsword_003.sbactorpack//Actor/Recipe/Weapon_Lsword_003.brecipe
Actor/Recipe/Weapon_Lsword_013.brecipe,0,content/Actor/Pack/Weapon_Lsword_013.sbactorpack//Actor/Recipe/Weapon_Lsword_013.brecipe
Actor/ActorLink/Weapon_Lsword_013.bxml,0,content/Actor/Pack/Weapon_Lsword_013.sbactorpack//Actor/ActorLink/Weapon_Lsword_013.bxml
Actor/GeneralParamList/Weapon_Lsword_013.bgparamlist,0,content/Actor/Pack/Weapon_Lsword_013.sbactorpack//Actor/GeneralParamList/Weapon_Lsword_013.bgparamlist
Actor/GeneralParamList/Weapon_Lsword_014.bgparamlist,0,content/Actor/Pack/Weapon_Lsword_014.sbactorpack//Actor/GeneralParamList/Weapon_Lsword_014.bgparamlist
Actor/Recipe/Weapon_Lsword_014.brecipe,0,content/Actor/Pack/Weapon_Lsword_014.sbactorpack//Actor/Recipe/Weapon_Lsword_014.brecipe
Actor/ActorLink/Weapon_Lsword_014.bxml,0,content/Actor/Pack/Weapon_Lsword_014.sbactorpack//Actor/ActorLink/Weapon_Lsword_014.bxml
Actor/ActorLink/Weapon_Lsword_015.bxml,0,content/Actor/Pack/Weapon_Lsword_015.sbactorpack//Actor/ActorLink/Weapon_Lsword_015.bxml
Actor/GeneralParamList/Weapon_Lsword_015.bgparamlist,0,content/Actor/Pack/Weapon_Lsword_015.sbactorpack//Actor/GeneralParamList/Weapon_Lsword_015.bgparamlist
Actor/Recipe/Weapon_Lsword_015.brecipe,0,content/Actor/Pack/Weapon_Lsword_015.sbactorpack//Actor/Recipe/Weapon_Lsword_015.brecipe
Actor/Recipe/Weapon_Lsword_016.brecipe,0,content/Actor/Pack/Weapon_Lsword_016.sbactorpack//Actor/Recipe/Weapon_Lsword_016.brecipe
Actor/GeneralParamList/Weapon_Lsword_016.bgparamlist,0,content/Actor/Pack/Weapon_Lsword_016.sbactorpack//Actor/GeneralParamList/Weapon_Lsword_016.bgparamlist
Actor/ActorLink/Weapon_Lsword_016.bxml,0,content/Actor/Pack/Weapon_Lsword_016.sbactorpack//Actor/ActorLink/Weapon_Lsword_016.bxml
Actor/ActorLink/Weapon_Lsword_017.bxml,0,content/Actor/Pack/Weapon_Lsword_017.sbactorpack//Actor/ActorLink/Weapon_Lsword_017.bxml
Actor/Recipe/Weapon_Lsword_017.brecipe,0,content/Actor/Pack/Weapon_Lsword_017.sbactorpack//Actor/Recipe/Weapon_Lsword_017.brecipe
Actor/GeneralParamList/Weapon_Lsword_017.bgparamlist,0,content/Actor/Pack/Weapon_Lsword_017.sbactorpack//Actor/GeneralParamList/Weapon_Lsword_017.bgparamlist
Actor/GeneralParamList/Weapon_Lsword_018.bgparamlist,0,content/Actor/Pack/Weapon_Lsword_018.sbactorpack//Actor/GeneralParamList/Weapon_Lsword_018.bgparamlist
Actor/Recipe/Weapon_Lsword_018.brecipe,0,content/Actor/Pack/Weapon_Lsword_018.sbactorpack//Actor/Recipe/Weapon_Lsword_018.brecipe
Actor/ActorLink/Weapon_Lsword_018.bxml,0,content/Actor/Pack/Weapon_Lsword_018.sbactorpack//Actor/ActorLink/Weapon_Lsword_018.bxml
Actor/ActorLink/Weapon_Lsword_024.bxml,0,content/Actor/Pack/Weapon_Lsword_024.sbactorpack//Actor/ActorLink/Weapon_Lsword_024.bxml
Actor/Recipe/Weapon_Lsword_024.brecipe,0,content/Actor/Pack/Weapon_Lsword_024.sbactorpack//Actor/Recipe/Weapon_Lsword_024.brecipe
Actor/GeneralParamList/Weapon_Lsword_024.bgparamlist,0,content/Actor/Pack/Weapon_Lsword_024.sbactorpack//Actor/GeneralParamList/Weapon_Lsword_024.bgparamlist
Actor/Recipe/Weapon_Lsword_027.brecipe,0,content/Actor/Pack/Weapon_Lsword_027.sbactorpack//Actor/Recipe/Weapon_Lsword_027.brecipe
Actor/GeneralParamList/Weapon_Lsword_027.bgparamlist,0,content/Actor/Pack/Weapon_Lsword_027.sbactorpack//Actor/GeneralParamList/Weapon_Lsword_027.bgparamlist
Actor/ActorLink/Weapon_Lsword_027.bxml,0,content/Actor/Pack/Weapon_Lsword_027.sbactorpack//Actor/ActorLink/Weapon_Lsword_027.bxml
Actor/ActorLink/Weapon_Lsword_029.bxml,0,content/Actor/Pack/Weapon_Lsword_029.sbactorpack//Actor/ActorLink/Weapon_Lsword_029.bxml
Actor/GeneralParamList/Weapon_Lsword_029.bgparamlist,0,content/Actor/Pack/Weapon_Lsword_029.sbactorpack//Actor/GeneralParamList/Weapon_Lsword_029.bgparamlist
Actor/Recipe/Weapon_Lsword_029.brecipe,0,content/Actor/Pack/Weapon_Lsword_029.sbactorpack//Actor/Recipe/Weapon_Lsword_029.brecipe
Actor/Recipe/Weapon_Lsword_033.brecipe,0,content/Actor/Pack/Weapon_Lsword_033.sbactorpack//Actor/Recipe/Weapon_Lsword_033.brecipe
Actor/GeneralParamList/Weapon_Lsword_033.bgparamlist,0,content/Actor/Pack/Weapon_Lsword_033.sbactorpack//Actor/GeneralParamList/Weapon_Lsword_033.bgparamlist
Actor/ActorLink/Weapon_Lsword_033.bxml,0,content/Actor/Pack/Weapon_Lsword_033.sbactorpack//Actor/ActorLink/Weapon_Lsword_033.bxml
Actor/GeneralParamList/Weapon_Lsword_034.bgparamlist,0,content/Actor/Pack/Weapon_Lsword_034.sbactorpack//Actor/GeneralParamList/Weapon_Lsword_034.bgparamlist
Actor/ActorLink/Weapon_Lsword_034.bxml,0,content/Actor/Pack/Weapon_Lsword_034.sbactorpack//Actor/ActorLink/Weapon_Lsword_034.bxml
Actor/Recipe/Weapon_Lsword_034.brecipe,0,content/Actor/Pack/Weapon_Lsword_034.sbactorpack//Actor/Recipe/Weapon_Lsword_034.brecipe
Actor/ActorLink/Weapon_Lsword_035.bxml,0,content/Actor/Pack/Weapon_Lsword_035.sbactorpack//Actor/ActorLink/Weapon_Lsword_035.bxml
Actor/GeneralParamList/Weapon_Lsword_035.bgparamlist,0,content/Actor/Pack/Weapon_Lsword_035.sbactorpack//Actor/GeneralParamList/Weapon_Lsword_035.bgparamlist
Actor/Recipe/Weapon_Lsword_035.brecipe,0,content/Actor/Pack/Weapon_Lsword_035.sbactorpack//Actor/Recipe/Weapon_Lsword_035.brecipe
Actor/Recipe/Weapon_Lsword_036.brecipe,0,content/Actor/Pack/Weapon_Lsword_036.sbactorpack//Actor/Recipe/Weapon_Lsword_036.brecipe
Actor/ActorLink/Weapon_Lsword_036.bxml,0,content/Actor/Pack/Weapon_Lsword_036.sbactorpack//Actor/ActorLink/Weapon_Lsword_036.bxml
Actor/GeneralParamList/Weapon_Lsword_036.bgparamlist,0,content/Actor/Pack/Weapon_Lsword_036.sbactorpack//Actor/GeneralParamList/Weapon_Lsword_036.bgparamlist
Actor/Recipe/Weapon_Lsword_037.brecipe,0,content/Actor/Pack/Weapon_Lsword_037.sbactorpack//Actor/Recipe/Weapon_Lsword_037.brecipe
Actor/ActorLink/Weapon_Lsword_037.bxml,0,content/Actor/Pack/Weapon_Lsword_037.sbactorpack//Actor/ActorLink/Weapon_Lsword_037.bxml
Actor/GeneralParamList/Weapon_Lsword_037.bgparamlist,0,content/Actor/Pack/Weapon_Lsword_037.sbactorpack//Actor/GeneralParamList/Weapon_Lsword_037.bgparamlist
Actor/GeneralParamList/Weapon_Lsword_041.bgparamlist,0,content/Actor/Pack/Weapon_Lsword_041.sbactorpack//Actor/GeneralParamList/Weapon_Lsword_041.bgparamlist
Actor/ActorLink/Weapon_Lsword_041.bxml,0,content/Actor/Pack/Weapon_Lsword_041.sbactorpack//Actor/ActorLink/Weapon_Lsword_041.bxml
Actor/Recipe/Weapon_Lsword_041.brecipe,0,content/Actor/Pack/Weapon_Lsword_041.sbactorpack//Actor/Recipe/Weapon_Lsword_041.brecipe
Actor/GeneralParamList/Weapon_Lsword_047.bgparamlist,0,content/Actor/Pack/Weapon_Lsword_047.sbactorpack//Actor/GeneralParamList/Weapon_Lsword_047.bgparamlist
Actor/Recipe/Weapon_Lsword_047.brecipe,0,content/Actor/Pack/Weapon_Lsword_047.sbactorpack//Actor/Recipe/Weapon_Lsword_047.brecipe
Actor/ActorLink/Weapon_Lsword_047.bxml,0,content/Actor/Pack/Weapon_Lsword_047.sbactorpack//Actor/ActorLink/Weapon_Lsword_047.bxml
Actor/ActorLink/Weapon_Lsword_051.bxml,0,content/Actor/Pack/Weapon_Lsword_051.sbactorpack//Actor/ActorLink/Weapon_Lsword_051.bxml
Actor/GeneralParamList/Weapon_Lsword_051.bgparamlist,0,content/Actor/Pack/Weapon_Lsword_051.sbactorpack//Actor/GeneralParamList/Weapon_Lsword_051.bgparamlist
Actor/Recipe/Weapon_Lsword_051.brecipe,0,content/Actor/Pack/Weapon_Lsword_051.sbactorpack//Actor/Recipe/Weapon_Lsword_051.brecipe
Actor/ActorLink/Weapon_Lsword_054.bxml,0,content/Actor/Pack/Weapon_Lsword_054.sbactorpack//Actor/ActorLink/Weapon_Lsword_054.bxml
Actor/Recipe/Weapon_Lsword_054.brecipe,0,content/Actor/Pack/Weapon_Lsword_054.sbactorpack//Actor/Recipe/Weapon_Lsword_054.brecipe
Actor/DropTable/Weapon_Lsword_054.bdrop,0,content/Actor/Pack/Weapon_Lsword_054.sbactorpack//Actor/DropTable/Weapon_Lsword_054.bdrop
Actor/ActorLink/Weapon_Lsword_055.bxml,0,content/Actor/Pack/Weapon_Lsword_055.sbactorpack//Actor/ActorLink/Weapon_Lsword_055.bxml
Actor/GeneralParamList/Weapon_Lsword_055.bgparamlist,0,content/Actor/Pack/Weapon_Lsword_055.sbactorpack//Actor/GeneralParamList/Weapon_Lsword_055.bgparamlist
Actor/Recipe/Weapon_Lsword_055.brecipe,0,content/Actor/Pack/Weapon_Lsword_055.sbactorpack//Actor/Recipe/Weapon_Lsword_055.brecipe
Actor/ActorLink/Weapon_Shield_001.bxml,0,content/Actor/Pack/Weapon_Shield_001.sbactorpack//Actor/ActorLink/Weapon_Shield_001.bxml
Actor/GeneralParamList/Weapon_Shield_001.bgparamlist,0,content/Actor/Pack/Weapon_Shield_001.sbactorpack//Actor/GeneralParamList/Weapon_Shield_001.bgparamlist
Actor/Recipe/Weapon_Shield_001.brecipe,0,content/Actor/Pack/Weapon_Shield_001.sbactorpack//Actor/Recipe/Weapon_Shield_001.brecipe
Actor/GeneralParamList/Weapon_Shield_002.bgparamlist,0,content/Actor/Pack/Weapon_Shield_002.sbactorpack//Actor/GeneralParamList/Weapon_Shield_002.bgparamlist
Actor/Recipe/Weapon_Shield_002.brecipe,0,content/Actor/Pack/Weapon_Shield_002.sbactorpack//Actor/Recipe/Weapon_Shield_002.brecipe
Actor/ActorLink/Weapon_Shield_002.bxml,0,content/Actor/Pack/Weapon_Shield_002.sbactorpack//Actor/ActorLink/Weapon_Shield_002.bxml
Actor/ActorLink/Weapon_Shield_003.bxml,0,content/Actor/Pack/Weapon_Shield_003.sbactorpack//Actor/ActorLink/Weapon_Shield_003.bxml
Actor/Recipe/Weapon_Shield_003.brecipe,0,content/Actor/Pack/Weapon_Shield_003.sbactorpack//Actor/Recipe/Weapon_Shield_003.brecipe
Actor/GeneralParamList/Weapon_Shield_003.bgparamlist,0,content/Actor/Pack/Weapon_Shield_003.sbactorpack//Actor/GeneralParamList/Weapon_Shield_003.bgparamlist
Actor/GeneralParamList/Weapon_Shield_013.bgparamlist,0,content/Actor/Pack/Weapon_Shield_013.sbactorpack//Actor/GeneralParamList/Weapon_Shield_013.bgparamlist
Actor/Recipe/Weapon_Shield_013.brecipe,0,content/Actor/Pack/Weapon_Shield_013.sbactorpack//Actor/Recipe/Weapon_Shield_013.brecipe
Actor/ActorLink/Weapon_Shield_013.bxml,0,content/Actor/Pack/Weapon_Shield_013.sbactorpack//Actor/ActorLink/Weapon_Shield_013.bxml
Actor/ActorLink/Weapon_Shield_014.bxml,0,content/Actor/Pack/Weapon_Shield_014.sbactorpack//Actor/ActorLink/Weapon_Shield_014.bxml
